"transcript_id","gene_id","X128.cell.1","X128.cell.2","X128.cell.3","X128.cell.4","X128.cell.5","Day.4.1","Day.4.2","Day.4.3","Day.4.4","Day.4.5"
"ENSDART00000075975","ENSDARG00000053858",18.9696264627295,21.589385191996,26.238559044627,16.4067927055984,21.4420511988521,300.85987177505,317.950022100899,369.44103241856,310.837930166736,321.856432263633
"ENSDART00000075983","ENSDARG00000074001",0,0,0,0,0,351.774619306212,285.184180128669,326.409548528898,352.357798095145,303.595074404703
"ENSDART00000075992","ENSDARG00000053875",0.611923434281598,0,1.14080691498378,1.21531797819247,0,1912.77449247753,1593.39075961252,1770.58812980145,1663.03903432167,1813.58110236494
"ENSDART00000075998","ENSDARG00000053876",14.0742389884768,12.4302520802401,13.6896829798054,12.760838771021,16.3968626814751,112.243875239153,111.646572646117,128.044903281433,134.659031119164,122.122830681591
"ENSDART00000076031","ENSDARG00000017813",18.3577030284479,3.27111896848424,12.5488760648216,16.4067927055984,12.6129712934424,1.15715335298096,1.21354970267519,0,0,0
"ENSDART00000076066","ENSDARG00000053950",128.503921199136,104.021583197799,96.9685877736216,128.823705688402,128.021658628441,31.243140530486,42.4742395936315,29.3873548514763,29.1761234091521,34.2400459854929
"ENSDART00000076097","ENSDARG00000053992",91.7885151422397,88.9744359427713,80.4268875063567,58.3352629532387,90.1827447481133,27.7716804715431,0,16.7927742008436,16.8323788898955,13.6960183941972
"ENSDART00000076120","ENSDARG00000053995",12.238468685632,13.7386996676338,15.971296809773,9.11488483644355,11.9823227287703,3.47146005894289,0,3.14864516265818,0,0
"ENSDART00000076265","ENSDARG00000054122",157.876246044652,179.257319472936,156.290547352778,147.053475361289,165.229923944096,53.2290542371243,52.182637215033,41.9819355021091,40.3977093357491,62.7734176400703
"ENSDART00000076318","ENSDARG00000054184",0,0,0,0,0,0,10.9219473240767,0,6.73295155595819,0
"ENSDART00000076322","ENSDARG00000094512",0,0,0.570403457491892,0,0,17.3573002947144,9.70839762140149,19.9414193635018,24.6874890385133,31.9573762531267
"ENSDART00000076344","ENSDARG00000054213",18.3577030284479,24.2062803667834,55.3291353767135,27.3446545093307,20.81140263418,0,0,0,0,0
"ENSDART00000076373","ENSDARG00000054211",224.575900381346,209.351613982991,179.677089109946,167.106222001465,217.573754811882,23.1430670596192,27.9116431615293,33.5855484016873,28.0539648164924,26.2507019222112
"ENSDART00000076409","ENSDARG00000054220",1.2238468685632,1.96267138109054,2.85201728745946,1.82297696728871,3.1532428233606,15.0429935887525,20.6303449454782,22.0405161386073,12.3437445192567,13.6960183941972
"ENSDART00000076423","ENSDARG00000054253",0.611923434281598,0,0,0,0.630648564672121,0,8.4948479187263,0,11.221585926597,0
"ENSDART00000076469","ENSDARG00000054320",94.2362088793661,74.5815124814406,67.3076079840432,49.2203781167952,48.5599394797533,140.015555710696,133.49046729427,165.828645233331,107.727224895331,127.829505012507
"ENSDART00000076479","ENSDARG00000054312",81.9977401937341,85.0490931805902,84.9901151662919,86.8952354407619,104.0570131709,26.6145271185621,16.9896958374526,38.8332903394509,37.03123355777,22.8266973236619
"ENSDART00000076496","ENSDARG00000054318",0,0,0,0,0,3.47146005894289,0,8.39638710042181,0,0
"ENSDART00000076510","ENSDARG00000054332",0.611923434281598,1.3084475873937,2.85201728745946,1.21531797819247,0.630648564672121,0,40.0471401882811,0,0,11.413348661831
"ENSDART00000076571","ENSDARG00000006497",2.44769373712639,3.27111896848424,5.13363111742702,5.46893090186613,3.78389138803273,462.861341192385,373.773308423957,420.868903408643,379.289604318978,425.717905086295
"ENSDART00000076574","ENSDARG00000006497",0.611923434281598,0.654223793696848,1.71121037247567,0,1.89194569401636,77.5292746497245,76.4536312685367,71.3692903535854,60.5965640036237,89.0241195622815
"ENSDART00000076586","ENSDARG00000054400",38.5511763597407,30.094294510055,42.2098558544,30.3829494548118,37.8389138803273,35.8717539424098,69.1723330524856,48.2792258274254,43.7641851137282,41.0880551825915
"ENSDART00000076648","ENSDARG00000054456",3.67154060568959,0,2.85201728745946,3.03829494548118,3.78389138803273,42.8146740602956,35.1929413775804,49.3287742149782,15.7102202972358,31.9573762531267
"ENSDART00000076696","ENSDARG00000054533",0,0,5.70403457491892,4.25361292367366,8.82907990540969,0,0,0,0,0
"ENSDART00000076725","ENSDARG00000058229",15.2980858570399,20.9351613982991,11.4080691498378,9.11488483644355,20.1807540695079,47.4432874722194,60.6774851337593,37.7837419518982,35.9090749651103,41.0880551825915
"ENSDART00000076739","ENSDARG00000054537",0,0,0,0,3.1532428233606,43.9718274132766,10.9219473240767,31.4864516265818,37.03123355777,28.5333716545774
"ENSDART00000076845","ENSDARG00000054619",0,0,0,3.03829494548118,0,40.5003673543337,36.4064910802556,58.7747097029527,75.1846257081997,67.3387571048027
"ENSDART00000076895","ENSDARG00000054666",11.6265452513504,7.19646173066533,11.9784726073297,7.89956685825108,10.7210255994261,0,0,0,0,0
"ENSDART00000076946","ENSDARG00000054723",8.56692807994237,5.88801414327163,11.9784726073297,4.86127191276989,6.30648564672121,186.301689829935,154.120812239749,132.243096831644,194.133436530128,123.264165547774
"ENSDART00000076955","ENSDARG00000004964",0,0,0.570403457491892,0,0,65.9577411199148,63.1045845391097,57.7251613154,85.284053042137,71.904096569535
"ENSDART00000077029","ENSDARG00000054793",54.4611856510622,66.0766031633816,49.0546973443027,62.5888758769124,66.8487478552448,56.7005142960671,75.2400815658615,65.0720000282691,74.06246711554,82.1761103651829
"ENSDART00000077071","ENSDARG00000045199",0,0,14.2600864372973,0,0,0,0,0,0,0
"ENSDART00000077111","ENSDARG00000054842",3.67154060568959,2.61689517478739,2.28161382996757,1.82297696728871,1.26129712934424,42.8146740602956,46.1148887016571,40.9323871145563,47.1306608917073,42.2293900487745
"ENSDART00000077113","ENSDARG00000013031",335.334041986316,278.699336114857,262.38559044627,275.877181049692,303.34195960729,144.64416912262,152.907262537073,128.044903281433,121.193128007247,167.776225328915
"ENSDART00000077121","ENSDARG00000054848",1.2238468685632,3.27111896848424,0,0.607658989096237,0,12.7286868827906,0,28.3378064639236,17.9545374825552,30.8160413869436
"ENSDART00000077172","ENSDARG00000090764",0,7.19646173066533,2.85201728745946,7.29190786915484,3.1532428233606,61.329127707991,52.182637215033,55.6260645402945,61.7187225962834,66.1974222386196
"ENSDART00000077178","ENSDARG00000024829",0,0,0,0,0,54.3862075901052,115.287221754143,150.08541942004,94.2613217834146,47.93606437969
"ENSDART00000077180","ENSDARG00000054903",26.9246311083903,25.5147279541771,57.6107492066811,57.1199449750463,23.9646454575406,0,0,0,0,0
"ENSDART00000077185","ENSDARG00000054914",31.8200185826431,35.9823086533266,31.9425936195459,26.7369955202344,27.1178882809012,55.5433609430862,38.8335904856059,41.9819355021091,66.2073569669222,49.0773992458731
"ENSDART00000077216","ENSDARG00000068323",1.83577030284479,1.3084475873937,1.71121037247567,2.43063595638495,1.26129712934424,166.630082829259,118.927870862168,155.333161357804,145.880617045761,150.656202336169
"ENSDART00000077222","ENSDARG00000054941",31.8200185826431,22.2436089856928,26.238559044627,25.5216775420419,23.9646454575406,9.2572268238477,8.4948479187263,7.34683871286909,12.3437445192567,12.5546835280141
